Timestamp,Trend Flags,Status,Value
20-Mar-25 9:22:33 PM WET,{ },{ok},Ouvert
20-Mar-25 9:32:04 PM WET,{ },{ok},Fermé
21-Mar-25 7:56:22 AM WET,{ },{ok},Ouvert
21-Mar-25 7:58:05 AM WET,{ },{ok},Fermé
21-Mar-25 7:58:06 AM WET,{ },{ok},Ouvert
21-Mar-25 1:45:06 PM WET,{ },{ok},Fermé
21-Mar-25 3:34:58 PM WET,{ },{ok},Ouvert
21-Mar-25 3:35:35 PM WET,{ },{ok},Fermé
21-Mar-25 3:35:36 PM WET,{ },{ok},Ouvert
21-Mar-25 6:06:20 PM WET,{ },{ok},Fermé
21-Mar-25 9:44:55 PM WET,{ },{ok},Ouvert
21-Mar-25 9:50:58 PM WET,{ },{ok},Fermé
22-Mar-25 7:36:35 AM WET,{ },{ok},Ouvert
22-Mar-25 7:37:17 AM WET,{ },{ok},Fermé
22-Mar-25 11:32:47 AM WET,{ },{ok},Ouvert
22-Mar-25 11:33:04 AM WET,{ },{ok},Fermé
22-Mar-25 2:41:11 PM WET,{ },{ok},Ouvert
22-Mar-25 2:41:32 PM WET,{ },{ok},Fermé
22-Mar-25 2:57:40 PM WET,{ },{ok},Ouvert
22-Mar-25 2:57:44 PM WET,{ },{ok},Fermé
22-Mar-25 2:57:45 PM WET,{ },{ok},Ouvert
22-Mar-25 2:57:49 PM WET,{ },{ok},Fermé
22-Mar-25 3:02:34 PM WET,{ },{ok},Ouvert
22-Mar-25 3:04:32 PM WET,{ },{ok},Fermé
22-Mar-25 6:23:21 PM WET,{ },{ok},Ouvert
22-Mar-25 6:23:36 PM WET,{ },{ok},Fermé
22-Mar-25 6:29:48 PM WET,{ },{ok},Ouvert
22-Mar-25 6:29:53 PM WET,{ },{ok},Fermé
22-Mar-25 6:32:26 PM WET,{ },{ok},Ouvert
22-Mar-25 6:32:30 PM WET,{ },{ok},Fermé
22-Mar-25 9:42:50 PM WET,{ },{ok},Ouvert
22-Mar-25 9:45:53 PM WET,{ },{ok},Fermé
23-Mar-25 7:14:51 AM WET,{ },{ok},Ouvert
23-Mar-25 7:15:11 AM WET,{ },{ok},Fermé
23-Mar-25 12:15:08 PM WET,{ },{ok},Ouvert
23-Mar-25 12:15:29 PM WET,{ },{ok},Fermé
23-Mar-25 2:27:19 PM WET,{ },{ok},Ouvert
23-Mar-25 2:27:38 PM WET,{ },{ok},Fermé
23-Mar-25 5:31:42 PM WET,{ },{ok},Ouvert
23-Mar-25 5:31:59 PM WET,{ },{ok},Fermé
23-Mar-25 11:24:27 PM WET,{ },{ok},Ouvert
23-Mar-25 11:24:46 PM WET,{ },{ok},Fermé
24-Mar-25 10:35:17 AM WET,{ },{ok},Ouvert
24-Mar-25 10:36:56 AM WET,{ },{ok},Fermé
24-Mar-25 10:42:24 AM WET,{ },{ok},Ouvert
24-Mar-25 10:42:44 AM WET,{ },{ok},Fermé
24-Mar-25 1:57:27 PM WET,{ },{ok},Ouvert
24-Mar-25 1:58:06 PM WET,{ },{ok},Fermé
24-Mar-25 5:39:30 PM WET,{ },{ok},Ouvert
24-Mar-25 5:39:50 PM WET,{ },{ok},Fermé
24-Mar-25 6:31:57 PM WET,{ },{ok},Ouvert
24-Mar-25 6:32:18 PM WET,{ },{ok},Fermé
24-Mar-25 8:48:37 PM WET,{ },{ok},Ouvert
24-Mar-25 8:48:41 PM WET,{ },{ok},Fermé
24-Mar-25 8:51:53 PM WET,{ },{ok},Ouvert
24-Mar-25 9:34:54 PM WET,{ },{ok},Fermé
24-Mar-25 11:30:11 PM WET,{ },{ok},Ouvert
24-Mar-25 11:30:27 PM WET,{ },{ok},Fermé
25-Mar-25 12:07:14 PM WET,{ },{ok},Ouvert
25-Mar-25 12:11:22 PM WET,{ },{ok},Fermé
25-Mar-25 3:24:00 PM WET,{ },{ok},Ouvert
25-Mar-25 3:24:21 PM WET,{ },{ok},Fermé
25-Mar-25 5:53:53 PM WET,{ },{ok},Ouvert
25-Mar-25 5:54:13 PM WET,{ },{ok},Fermé
25-Mar-25 8:10:23 PM WET,{ },{ok},Ouvert
25-Mar-25 8:11:06 PM WET,{ },{ok},Fermé
26-Mar-25 1:09:57 AM WET,{ },{ok},Ouvert
26-Mar-25 1:10:38 AM WET,{ },{ok},Fermé
26-Mar-25 1:10:39 AM WET,{ },{ok},Ouvert
26-Mar-25 3:53:09 AM WET,{ },{ok},Fermé
26-Mar-25 10:46:18 AM WET,{ },{ok},Ouvert
26-Mar-25 10:47:18 AM WET,{ },{ok},Fermé
26-Mar-25 11:44:08 AM WET,{ },{ok},Ouvert
26-Mar-25 11:45:40 AM WET,{ },{ok},Fermé
26-Mar-25 3:10:48 PM WET,{ },{ok},Ouvert
26-Mar-25 3:12:57 PM WET,{ },{ok},Fermé
26-Mar-25 5:17:43 PM WET,{ },{ok},Ouvert
26-Mar-25 5:18:00 PM WET,{ },{ok},Fermé
26-Mar-25 6:38:52 PM WET,{ },{ok},Ouvert
26-Mar-25 6:39:08 PM WET,{ },{ok},Fermé
26-Mar-25 11:03:04 PM WET,{ },{ok},Ouvert
26-Mar-25 11:03:23 PM WET,{ },{ok},Fermé
27-Mar-25 12:14:15 PM WET,{ },{ok},Ouvert
27-Mar-25 12:17:57 PM WET,{ },{ok},Fermé
27-Mar-25 3:34:47 PM WET,{ },{ok},Ouvert
27-Mar-25 3:35:18 PM WET,{ },{ok},Fermé
27-Mar-25 5:55:49 PM WET,{ },{ok},Ouvert
27-Mar-25 5:57:01 PM WET,{ },{ok},Fermé
27-Mar-25 9:35:40 PM WET,{ },{ok},Ouvert
27-Mar-25 9:35:56 PM WET,{ },{ok},Fermé
28-Mar-25 7:43:36 AM WET,{ },{ok},Ouvert
28-Mar-25 7:44:54 AM WET,{ },{ok},Fermé
28-Mar-25 8:22:31 AM WET,{ },{ok},Ouvert
28-Mar-25 11:16:03 AM WET,{ },{down},Ouvert
28-Mar-25 11:21:03 AM WET,{ },{ok},Ouvert
28-Mar-25 1:01:46 PM WET,{ },{ok},Fermé
28-Mar-25 1:01:47 PM WET,{ },{ok},Ouvert
28-Mar-25 4:10:23 PM WET,{ },{ok},Fermé
28-Mar-25 4:10:27 PM WET,{ },{ok},Ouvert
28-Mar-25 9:27:41 PM WET,{ },{ok},Fermé
29-Mar-25 11:40:05 AM WET,{ },{ok},Ouvert
29-Mar-25 11:42:13 AM WET,{ },{ok},Fermé
29-Mar-25 11:43:38 AM WET,{ },{ok},Ouvert
29-Mar-25 11:43:55 AM WET,{ },{ok},Fermé
29-Mar-25 4:34:51 PM WET,{ },{ok},Ouvert
29-Mar-25 4:36:30 PM WET,{ },{ok},Fermé
29-Mar-25 9:30:03 PM WET,{ },{ok},Ouvert
29-Mar-25 9:30:29 PM WET,{ },{ok},Fermé
30-Mar-25 12:04:09 PM WET,{ },{ok},Ouvert
30-Mar-25 12:07:00 PM WET,{ },{ok},Fermé
30-Mar-25 5:18:23 PM WET,{ },{ok},Ouvert
30-Mar-25 5:19:55 PM WET,{ },{ok},Fermé
30-Mar-25 9:24:43 PM WET,{ },{ok},Ouvert
30-Mar-25 9:28:07 PM WET,{ },{ok},Fermé
30-Mar-25 10:08:34 PM WET,{ },{ok},Ouvert
30-Mar-25 10:08:52 PM WET,{ },{ok},Fermé
31-Mar-25 7:55:04 AM WET,{ },{ok},Ouvert
31-Mar-25 7:55:21 AM WET,{ },{ok},Fermé
31-Mar-25 9:29:02 AM WET,{ },{ok},Ouvert
31-Mar-25 9:29:42 AM WET,{ },{ok},Fermé
31-Mar-25 12:38:43 PM WET,{ },{ok},Ouvert
31-Mar-25 12:39:02 PM WET,{ },{ok},Fermé
31-Mar-25 1:42:40 PM WET,{ },{ok},Ouvert
31-Mar-25 1:42:59 PM WET,{ },{ok},Fermé
31-Mar-25 4:01:10 PM WET,{ },{ok},Ouvert
31-Mar-25 4:01:40 PM WET,{ },{ok},Fermé
31-Mar-25 5:51:37 PM WET,{ },{ok},Ouvert
31-Mar-25 5:51:42 PM WET,{ },{ok},Fermé
31-Mar-25 5:58:54 PM WET,{ },{ok},Ouvert
31-Mar-25 5:59:01 PM WET,{ },{ok},Fermé
31-Mar-25 7:36:23 PM WET,{ },{ok},Ouvert
31-Mar-25 7:36:47 PM WET,{ },{ok},Fermé
31-Mar-25 7:36:48 PM WET,{ },{ok},Ouvert
01-Apr-25 10:18:21 AM WET,{ },{ok},Fermé
01-Apr-25 1:17:18 PM WET,{ },{ok},Ouvert
01-Apr-25 1:17:39 PM WET,{ },{ok},Fermé
01-Apr-25 1:30:41 PM WET,{ },{ok},Ouvert
01-Apr-25 1:30:58 PM WET,{ },{ok},Fermé
01-Apr-25 4:09:55 PM WET,{ },{ok},Ouvert
01-Apr-25 4:10:17 PM WET,{ },{ok},Fermé
01-Apr-25 5:31:34 PM WET,{ },{ok},Ouvert
01-Apr-25 5:31:52 PM WET,{ },{ok},Fermé
01-Apr-25 8:00:06 PM WET,{ },{ok},Ouvert
01-Apr-25 8:01:26 PM WET,{ },{ok},Fermé
01-Apr-25 10:21:33 PM WET,{ },{ok},Ouvert
01-Apr-25 10:22:54 PM WET,{ },{ok},Fermé
02-Apr-25 8:52:13 AM WET,{ },{ok},Ouvert
02-Apr-25 8:52:31 AM WET,{ },{ok},Fermé
02-Apr-25 9:31:31 AM WET,{ },{ok},Ouvert
02-Apr-25 9:31:49 AM WET,{ },{ok},Fermé
02-Apr-25 10:01:11 AM WET,{ },{ok},Ouvert
02-Apr-25 10:01:16 AM WET,{ },{ok},Fermé
02-Apr-25 10:03:54 AM WET,{ },{ok},Ouvert
02-Apr-25 10:03:57 AM WET,{ },{ok},Fermé
02-Apr-25 11:54:38 AM WET,{ },{ok},Ouvert
02-Apr-25 11:54:41 AM WET,{ },{ok},Fermé
02-Apr-25 11:57:30 AM WET,{ },{ok},Ouvert
02-Apr-25 11:58:33 AM WET,{ },{ok},Fermé
02-Apr-25 1:47:52 PM WET,{ },{ok},Ouvert
02-Apr-25 2:18:56 PM WET,{ },{ok},Fermé
02-Apr-25 2:24:54 PM WET,{ },{ok},Ouvert
02-Apr-25 2:24:58 PM WET,{ },{ok},Fermé
02-Apr-25 2:27:35 PM WET,{ },{ok},Ouvert
02-Apr-25 2:27:39 PM WET,{ },{ok},Fermé
02-Apr-25 4:07:00 PM WET,{ },{ok},Ouvert
02-Apr-25 4:07:03 PM WET,{ },{ok},Fermé
02-Apr-25 4:08:19 PM WET,{ },{ok},Ouvert
02-Apr-25 4:08:22 PM WET,{ },{ok},Fermé
02-Apr-25 10:06:41 PM WET,{ },{ok},Ouvert
02-Apr-25 10:09:49 PM WET,{ },{ok},Fermé
03-Apr-25 8:09:09 AM WET,{ },{ok},Ouvert
03-Apr-25 8:09:25 AM WET,{ },{ok},Fermé
03-Apr-25 9:34:56 AM WET,{ },{ok},Ouvert
03-Apr-25 9:35:13 AM WET,{ },{ok},Fermé
03-Apr-25 12:12:12 PM WET,{ },{ok},Ouvert
03-Apr-25 12:12:29 PM WET,{ },{ok},Fermé
03-Apr-25 1:34:31 PM WET,{ },{ok},Ouvert
03-Apr-25 1:35:09 PM WET,{ },{ok},Fermé
03-Apr-25 3:20:14 PM WET,{ },{ok},Ouvert
03-Apr-25 3:20:18 PM WET,{ },{ok},Fermé
03-Apr-25 3:22:27 PM WET,{ },{ok},Ouvert
03-Apr-25 3:22:31 PM WET,{ },{ok},Fermé
03-Apr-25 3:32:34 PM WET,{ },{ok},Ouvert
03-Apr-25 3:32:38 PM WET,{ },{ok},Fermé
03-Apr-25 3:35:21 PM WET,{ },{ok},Ouvert
03-Apr-25 3:35:27 PM WET,{ },{ok},Fermé
03-Apr-25 4:12:56 PM WET,{ },{ok},Ouvert
03-Apr-25 4:13:00 PM WET,{ },{ok},Fermé
03-Apr-25 4:15:43 PM WET,{ },{ok},Ouvert
03-Apr-25 4:15:48 PM WET,{ },{ok},Fermé
03-Apr-25 4:55:30 PM WET,{ },{ok},Ouvert
03-Apr-25 4:55:33 PM WET,{ },{ok},Fermé
03-Apr-25 4:57:28 PM WET,{ },{ok},Ouvert
03-Apr-25 4:57:32 PM WET,{ },{ok},Fermé
03-Apr-25 5:31:48 PM WET,{ },{ok},Ouvert
03-Apr-25 5:32:04 PM WET,{ },{ok},Fermé
03-Apr-25 8:28:03 PM WET,{ },{ok},Ouvert
03-Apr-25 9:45:49 PM WET,{ },{ok},Fermé
04-Apr-25 9:08:31 AM WET,{ },{ok},Ouvert
04-Apr-25 9:09:09 AM WET,{ },{ok},Fermé
04-Apr-25 1:33:39 PM WET,{ },{ok},Ouvert
04-Apr-25 1:34:35 PM WET,{ },{ok},Fermé
04-Apr-25 1:34:36 PM WET,{ },{ok},Ouvert
04-Apr-25 5:24:13 PM WET,{ },{ok},Fermé
04-Apr-25 7:58:24 PM WET,{ },{ok},Ouvert
04-Apr-25 7:58:50 PM WET,{ },{ok},Fermé
04-Apr-25 10:01:45 PM WET,{ },{ok},Ouvert
04-Apr-25 10:02:57 PM WET,{ },{ok},Fermé
05-Apr-25 8:13:19 AM WET,{ },{ok},Ouvert
05-Apr-25 8:13:37 AM WET,{ },{ok},Fermé
05-Apr-25 9:50:55 AM WET,{ },{ok},Ouvert
05-Apr-25 9:51:11 AM WET,{ },{ok},Fermé
05-Apr-25 11:42:52 AM WET,{ },{ok},Ouvert
05-Apr-25 11:43:13 AM WET,{ },{ok},Fermé
05-Apr-25 12:27:59 PM WET,{ },{ok},Ouvert
05-Apr-25 12:28:03 PM WET,{ },{ok},Fermé
05-Apr-25 12:31:02 PM WET,{ },{ok},Ouvert
05-Apr-25 12:31:06 PM WET,{ },{ok},Fermé
05-Apr-25 3:00:05 PM WET,{ },{ok},Ouvert
05-Apr-25 3:00:26 PM WET,{ },{ok},Fermé
05-Apr-25 10:06:13 PM WET,{ },{ok},Ouvert
05-Apr-25 10:08:55 PM WET,{ },{ok},Fermé
06-Apr-25 10:08:50 AM WEST,{ },{ok},Ouvert
06-Apr-25 10:19:21 AM WEST,{ },{ok},Fermé
06-Apr-25 11:31:26 AM WEST,{ },{ok},Ouvert
06-Apr-25 11:32:25 AM WEST,{ },{ok},Fermé
06-Apr-25 2:32:47 PM WEST,{ },{ok},Ouvert
06-Apr-25 2:33:11 PM WEST,{ },{ok},Fermé
06-Apr-25 5:47:35 PM WEST,{ },{ok},Ouvert
06-Apr-25 5:47:55 PM WEST,{ },{ok},Fermé
06-Apr-25 10:03:46 PM WEST,{ },{ok},Ouvert
06-Apr-25 10:04:03 PM WEST,{ },{ok},Fermé
07-Apr-25 11:04:28 AM WEST,{ },{ok},Ouvert
07-Apr-25 11:07:02 AM WEST,{ },{ok},Fermé
07-Apr-25 12:52:11 PM WEST,{ },{ok},Ouvert
07-Apr-25 12:52:29 PM WEST,{ },{ok},Fermé
07-Apr-25 5:26:10 PM WEST,{ },{ok},Ouvert
07-Apr-25 5:27:52 PM WEST,{ },{ok},Fermé
07-Apr-25 8:14:23 PM WEST,{ },{ok},Ouvert
07-Apr-25 8:14:51 PM WEST,{ },{ok},Fermé
07-Apr-25 8:14:53 PM WEST,{ },{ok},Ouvert
08-Apr-25 3:19:53 AM WEST,{ },{ok},Fermé
08-Apr-25 3:19:54 AM WEST,{ },{ok},Ouvert
08-Apr-25 11:20:32 AM WEST,{ },{ok},Fermé
08-Apr-25 2:25:38 PM WEST,{ },{ok},Ouvert
08-Apr-25 2:27:22 PM WEST,{ },{ok},Fermé
08-Apr-25 2:53:19 PM WEST,{ },{ok},Ouvert
08-Apr-25 7:31:40 PM WEST,{ },{ok},Fermé
09-Apr-25 12:00:02 AM WEST,{ },{ok},Ouvert
09-Apr-25 12:00:17 AM WEST,{ },{ok},Fermé
09-Apr-25 12:30:45 AM WEST,{ },{ok},Ouvert
09-Apr-25 2:43:21 AM WEST,{ },{ok},Fermé
09-Apr-25 5:45:51 AM WEST,{ },{ok},Ouvert
09-Apr-25 5:51:31 AM WEST,{ },{ok},Fermé
09-Apr-25 6:05:53 AM WEST,{ },{ok},Ouvert
09-Apr-25 6:06:12 AM WEST,{ },{ok},Fermé
09-Apr-25 10:22:47 AM WEST,{ },{ok},Ouvert
09-Apr-25 10:25:29 AM WEST,{ },{ok},Fermé
09-Apr-25 2:02:09 PM WEST,{ },{ok},Ouvert
09-Apr-25 2:03:36 PM WEST,{ },{ok},Fermé
09-Apr-25 3:14:47 PM WEST,{ },{ok},Ouvert
09-Apr-25 3:18:36 PM WEST,{ },{ok},Fermé
09-Apr-25 4:23:38 PM WEST,{start},{ok},Fermé
09-Apr-25 6:24:50 PM WEST,{ },{ok},Ouvert
09-Apr-25 6:25:24 PM WEST,{ },{ok},Fermé
09-Apr-25 7:32:01 PM WEST,{ },{ok},Ouvert
09-Apr-25 7:32:21 PM WEST,{ },{ok},Fermé
09-Apr-25 9:05:07 PM WEST,{ },{ok},Ouvert
09-Apr-25 9:06:36 PM WEST,{ },{ok},Fermé
09-Apr-25 9:08:01 PM WEST,{ },{ok},Ouvert
09-Apr-25 9:10:26 PM WEST,{ },{ok},Fermé
10-Apr-25 12:06:31 AM WEST,{ },{ok},Ouvert
10-Apr-25 12:06:50 AM WEST,{ },{ok},Fermé
10-Apr-25 12:12:35 AM WEST,{ },{ok},Ouvert
10-Apr-25 1:10:20 AM WEST,{ },{down},Ouvert
10-Apr-25 1:58:33 AM WEST,{ },{ok},Ouvert
10-Apr-25 2:02:18 AM WEST,{ },{down},Ouvert
10-Apr-25 2:23:26 AM WEST,{ },{ok},Ouvert
10-Apr-25 2:27:59 AM WEST,{ },{ok},Fermé
10-Apr-25 12:51:31 PM WEST,{ },{ok},Ouvert
10-Apr-25 12:54:30 PM WEST,{ },{ok},Fermé
10-Apr-25 1:28:16 PM WEST,{ },{ok},Ouvert
10-Apr-25 1:28:45 PM WEST,{ },{ok},Fermé
10-Apr-25 2:34:36 PM WEST,{ },{ok},Ouvert
10-Apr-25 2:34:53 PM WEST,{ },{ok},Fermé
10-Apr-25 6:19:06 PM WEST,{ },{ok},Ouvert
10-Apr-25 6:19:36 PM WEST,{ },{ok},Fermé
10-Apr-25 8:03:44 PM WEST,{ },{ok},Ouvert
10-Apr-25 8:04:14 PM WEST,{ },{ok},Fermé
10-Apr-25 10:05:33 PM WEST,{ },{ok},Ouvert
10-Apr-25 10:05:36 PM WEST,{ },{ok},Fermé
10-Apr-25 10:07:31 PM WEST,{ },{ok},Ouvert
10-Apr-25 10:07:35 PM WEST,{ },{ok},Fermé
10-Apr-25 10:11:10 PM WEST,{ },{ok},Ouvert
10-Apr-25 10:14:00 PM WEST,{ },{ok},Fermé
10-Apr-25 11:36:31 PM WEST,{ },{ok},Ouvert
10-Apr-25 11:36:34 PM WEST,{ },{ok},Fermé
10-Apr-25 11:39:24 PM WEST,{ },{ok},Ouvert
10-Apr-25 11:39:29 PM WEST,{ },{ok},Fermé
10-Apr-25 11:50:31 PM WEST,{ },{ok},Ouvert
11-Apr-25 12:12:57 AM WEST,{ },{down},Ouvert
11-Apr-25 12:18:02 AM WEST,{ },{ok},Ouvert
11-Apr-25 12:39:52 AM WEST,{ },{ok},Fermé
11-Apr-25 8:23:23 AM WEST,{ },{ok},Ouvert
11-Apr-25 8:24:07 AM WEST,{ },{ok},Fermé
11-Apr-25 12:43:41 PM WEST,{ },{ok},Ouvert
11-Apr-25 12:44:17 PM WEST,{ },{ok},Fermé
11-Apr-25 12:44:18 PM WEST,{ },{ok},Ouvert
11-Apr-25 4:30:40 PM WEST,{ },{ok},Fermé
11-Apr-25 5:55:10 PM WEST,{ },{ok},Ouvert
11-Apr-25 5:55:35 PM WEST,{ },{ok},Fermé
11-Apr-25 11:55:31 PM WEST,{ },{ok},Ouvert
11-Apr-25 11:55:47 PM WEST,{ },{ok},Fermé
12-Apr-25 11:55:14 AM WEST,{ },{ok},Ouvert
12-Apr-25 11:58:45 AM WEST,{ },{ok},Fermé
12-Apr-25 5:47:17 PM WEST,{ },{ok},Ouvert
12-Apr-25 5:48:23 PM WEST,{ },{ok},Fermé
12-Apr-25 11:32:15 PM WEST,{ },{ok},Ouvert
12-Apr-25 11:32:31 PM WEST,{ },{ok},Fermé
13-Apr-25 11:14:48 AM WEST,{ },{ok},Ouvert
13-Apr-25 11:16:24 AM WEST,{ },{ok},Fermé
13-Apr-25 12:14:04 PM WEST,{ },{ok},Ouvert
13-Apr-25 12:16:38 PM WEST,{ },{ok},Fermé
13-Apr-25 3:29:54 PM WEST,{ },{ok},Ouvert
13-Apr-25 3:31:20 PM WEST,{ },{ok},Fermé
13-Apr-25 8:05:42 PM WEST,{start},{ok},Fermé
13-Apr-25 9:15:33 PM WEST,{ },{ok},Ouvert
13-Apr-25 9:31:16 PM WEST,{ },{ok},Fermé
14-Apr-25 8:53:17 AM WEST,{ },{ok},Ouvert
14-Apr-25 8:53:37 AM WEST,{ },{ok},Fermé
14-Apr-25 9:43:54 AM WEST,{ },{ok},Ouvert
14-Apr-25 11:26:03 AM WEST,{ },{ok},Fermé
14-Apr-25 11:27:34 AM WEST,{ },{ok},Ouvert
14-Apr-25 11:29:24 AM WEST,{ },{ok},Fermé
14-Apr-25 11:29:26 AM WEST,{ },{ok},Ouvert
14-Apr-25 11:29:27 AM WEST,{ },{ok},Fermé
14-Apr-25 11:46:28 AM WEST,{ },{ok},Ouvert
14-Apr-25 11:47:09 AM WEST,{ },{ok},Fermé
14-Apr-25 11:48:51 AM WEST,{ },{ok},Ouvert
14-Apr-25 11:48:54 AM WEST,{ },{ok},Fermé
14-Apr-25 2:13:48 PM WEST,{ },{ok},Ouvert
14-Apr-25 2:14:06 PM WEST,{ },{ok},Fermé
14-Apr-25 2:22:50 PM WEST,{ },{ok},Ouvert
14-Apr-25 2:22:53 PM WEST,{ },{ok},Fermé
14-Apr-25 2:25:04 PM WEST,{ },{ok},Ouvert
14-Apr-25 2:25:08 PM WEST,{ },{ok},Fermé
14-Apr-25 2:56:24 PM WEST,{ },{ok},Ouvert
14-Apr-25 2:57:48 PM WEST,{ },{ok},Fermé
14-Apr-25 3:10:47 PM WEST,{ },{ok},Ouvert
14-Apr-25 3:10:50 PM WEST,{ },{ok},Fermé
14-Apr-25 3:13:58 PM WEST,{ },{ok},Ouvert
14-Apr-25 3:14:05 PM WEST,{ },{ok},Fermé
14-Apr-25 3:24:42 PM WEST,{ },{ok},Ouvert
14-Apr-25 3:24:58 PM WEST,{ },{ok},Fermé
14-Apr-25 3:35:23 PM WEST,{ },{ok},Ouvert
14-Apr-25 3:35:27 PM WEST,{ },{ok},Fermé
14-Apr-25 3:36:59 PM WEST,{ },{ok},Ouvert
14-Apr-25 3:37:02 PM WEST,{ },{ok},Fermé
14-Apr-25 5:29:42 PM WEST,{ },{ok},Ouvert
14-Apr-25 5:32:43 PM WEST,{ },{ok},Fermé
14-Apr-25 5:34:10 PM WEST,{ },{ok},Ouvert
14-Apr-25 5:34:14 PM WEST,{ },{ok},Fermé
14-Apr-25 8:33:17 PM WEST,{ },{ok},Ouvert
14-Apr-25 8:33:37 PM WEST,{ },{ok},Fermé
14-Apr-25 9:37:18 PM WEST,{ },{ok},Ouvert
14-Apr-25 9:38:23 PM WEST,{ },{ok},Fermé
15-Apr-25 8:19:52 AM WEST,{ },{ok},Ouvert
15-Apr-25 8:20:07 AM WEST,{ },{ok},Fermé
15-Apr-25 9:31:46 AM WEST,{ },{ok},Ouvert
15-Apr-25 9:32:02 AM WEST,{ },{ok},Fermé
15-Apr-25 11:53:04 AM WEST,{ },{ok},Ouvert
15-Apr-25 11:53:09 AM WEST,{ },{ok},Fermé
15-Apr-25 11:56:32 AM WEST,{ },{ok},Ouvert
15-Apr-25 11:58:47 AM WEST,{ },{ok},Fermé
15-Apr-25 12:28:45 PM WEST,{ },{ok},Ouvert
15-Apr-25 12:28:47 PM WEST,{ },{ok},Fermé
15-Apr-25 12:30:36 PM WEST,{ },{ok},Ouvert
15-Apr-25 12:30:40 PM WEST,{ },{ok},Fermé
15-Apr-25 1:44:08 PM WEST,{ },{ok},Ouvert
15-Apr-25 1:44:27 PM WEST,{ },{ok},Fermé
15-Apr-25 1:49:59 PM WEST,{ },{ok},Ouvert
15-Apr-25 2:21:58 PM WEST,{ },{ok},Fermé
15-Apr-25 2:23:44 PM WEST,{ },{ok},Ouvert
15-Apr-25 2:23:47 PM WEST,{ },{ok},Fermé
15-Apr-25 2:25:35 PM WEST,{ },{ok},Ouvert
15-Apr-25 2:25:38 PM WEST,{ },{ok},Fermé
15-Apr-25 2:48:43 PM WEST,{ },{ok},Ouvert
15-Apr-25 2:48:45 PM WEST,{ },{ok},Fermé
15-Apr-25 2:50:26 PM WEST,{ },{ok},Ouvert
15-Apr-25 2:50:30 PM WEST,{ },{ok},Fermé
15-Apr-25 3:25:34 PM WEST,{ },{ok},Ouvert
15-Apr-25 3:25:37 PM WEST,{ },{ok},Fermé
15-Apr-25 3:27:29 PM WEST,{ },{ok},Ouvert
15-Apr-25 3:27:32 PM WEST,{ },{ok},Fermé
15-Apr-25 3:33:34 PM WEST,{ },{ok},Ouvert
15-Apr-25 3:33:51 PM WEST,{ },{ok},Fermé
15-Apr-25 5:21:55 PM WEST,{ },{ok},Ouvert
15-Apr-25 5:23:55 PM WEST,{ },{ok},Fermé
15-Apr-25 5:30:32 PM WEST,{ },{ok},Ouvert
15-Apr-25 5:30:50 PM WEST,{ },{ok},Fermé
15-Apr-25 8:04:00 PM WEST,{ },{ok},Ouvert
15-Apr-25 8:04:17 PM WEST,{ },{ok},Fermé
15-Apr-25 9:35:56 PM WEST,{ },{ok},Ouvert
15-Apr-25 9:37:57 PM WEST,{ },{ok},Fermé
16-Apr-25 8:08:18 AM WEST,{ },{ok},Ouvert
16-Apr-25 8:08:39 AM WEST,{ },{ok},Fermé
16-Apr-25 9:35:29 AM WEST,{ },{ok},Ouvert
16-Apr-25 9:35:32 AM WEST,{ },{ok},Fermé
16-Apr-25 9:37:42 AM WEST,{ },{ok},Ouvert
16-Apr-25 9:37:46 AM WEST,{ },{ok},Fermé
16-Apr-25 3:46:39 PM WEST,{ },{ok},Ouvert
16-Apr-25 3:46:42 PM WEST,{ },{ok},Fermé
16-Apr-25 3:48:01 PM WEST,{ },{ok},Ouvert
16-Apr-25 3:48:04 PM WEST,{ },{ok},Fermé
16-Apr-25 10:44:23 PM WEST,{ },{ok},Ouvert
16-Apr-25 10:55:01 PM WEST,{ },{ok},Fermé
17-Apr-25 1:36:57 AM WEST,{ },{ok},Ouvert
17-Apr-25 1:37:29 AM WEST,{ },{ok},Fermé
17-Apr-25 1:37:31 AM WEST,{ },{ok},Ouvert
17-Apr-25 9:19:57 AM WEST,{ },{ok},Fermé
17-Apr-25 10:19:06 AM WEST,{ },{ok},Ouvert
17-Apr-25 10:19:11 AM WEST,{ },{ok},Fermé
17-Apr-25 10:21:45 AM WEST,{ },{ok},Ouvert
17-Apr-25 10:21:49 AM WEST,{ },{ok},Fermé
17-Apr-25 11:52:37 AM WEST,{ },{ok},Ouvert
17-Apr-25 11:52:58 AM WEST,{ },{ok},Fermé
17-Apr-25 12:37:44 PM WEST,{ },{ok},Ouvert
17-Apr-25 2:18:31 PM WEST,{ },{ok},Fermé
17-Apr-25 2:19:55 PM WEST,{ },{ok},Ouvert
17-Apr-25 2:20:00 PM WEST,{ },{ok},Fermé
17-Apr-25 2:51:40 PM WEST,{ },{ok},Ouvert
17-Apr-25 3:08:46 PM WEST,{ },{ok},Fermé
17-Apr-25 3:52:02 PM WEST,{ },{ok},Ouvert
17-Apr-25 3:52:06 PM WEST,{ },{ok},Fermé
17-Apr-25 3:53:43 PM WEST,{ },{ok},Ouvert
17-Apr-25 3:53:48 PM WEST,{ },{ok},Fermé
17-Apr-25 4:04:54 PM WEST,{ },{ok},Ouvert
